Tree	R-F_Cluster	R-F_Cluster_toYuleAvg	R-F_Cluster_toUnifAvg
69131	2.0000	1.2369	1.2315
69132	1.0000	0.6184	0.6158
69133	1.0000	0.6184	0.6158
69134	2.0000	1.2369	1.2315
69135	2.0000	1.2369	1.2315
69136	2.0000	1.2369	1.2315
69137	2.0000	1.2369	1.2315
69138	2.0000	1.2369	1.2315
69139	2.0000	1.2369	1.2315
69140	2.0000	1.2369	1.2315
69141	2.0000	1.2369	1.2315
69142	2.0000	1.2369	1.2315
69143	2.0000	1.2369	1.2315
69144	2.0000	1.2369	1.2315
69145	2.0000	1.2369	1.2315
69146	2.0000	1.2369	1.2315
69147	2.0000	1.2369	1.2315
69148	2.0000	1.2369	1.2315
69149	2.0000	1.2369	1.2315
69150	1.0000	0.6184	0.6158
69151	2.0000	1.2369	1.2315
69152	2.0000	1.2369	1.2315
69153	2.0000	1.2369	1.2315
69154	1.0000	0.6184	0.6158
69155	2.0000	1.2369	1.2315
69156	1.0000	0.6184	0.6158
69157	2.0000	1.2369	1.2315
69158	2.0000	1.2369	1.2315
69159	1.0000	0.6184	0.6158
69160	0.0000	0.0000	0.0000
69161	2.0000	1.2369	1.2315
69162	2.0000	1.2369	1.2315
69163	1.0000	0.6184	0.6158
69164	2.0000	1.2369	1.2315
69165	2.0000	1.2369	1.2315
69166	2.0000	1.2369	1.2315
69167	2.0000	1.2369	1.2315
69168	2.0000	1.2369	1.2315
69169	2.0000	1.2369	1.2315
69170	2.0000	1.2369	1.2315
69171	2.0000	1.2369	1.2315
69172	2.0000	1.2369	1.2315
69173	2.0000	1.2369	1.2315
69174	2.0000	1.2369	1.2315
69175	2.0000	1.2369	1.2315
69176	2.0000	1.2369	1.2315
69177	1.0000	0.6184	0.6158
69178	2.0000	1.2369	1.2315
69179	2.0000	1.2369	1.2315
69180	2.0000	1.2369	1.2315
69181	2.0000	1.2369	1.2315
69182	2.0000	1.2369	1.2315
69183	2.0000	1.2369	1.2315
69184	2.0000	1.2369	1.2315
69185	2.0000	1.2369	1.2315
69186	2.0000	1.2369	1.2315
69187	1.0000	0.6184	0.6158
69188	2.0000	1.2369	1.2315
69189	1.0000	0.6184	0.6158
69190	1.0000	0.6184	0.6158
69191	2.0000	1.2369	1.2315
69192	2.0000	1.2369	1.2315
69193	1.0000	0.6184	0.6158
69194	2.0000	1.2369	1.2315
69195	2.0000	1.2369	1.2315
69196	1.0000	0.6184	0.6158
69197	2.0000	1.2369	1.2315
69198	2.0000	1.2369	1.2315
69199	2.0000	1.2369	1.2315
69200	1.0000	0.6184	0.6158
69201	2.0000	1.2369	1.2315
69202	2.0000	1.2369	1.2315
69203	2.0000	1.2369	1.2315
69204	1.0000	0.6184	0.6158
69205	2.0000	1.2369	1.2315
69206	2.0000	1.2369	1.2315
69207	2.0000	1.2369	1.2315
69208	1.0000	0.6184	0.6158
69209	2.0000	1.2369	1.2315
69210	1.0000	0.6184	0.6158
69211	2.0000	1.2369	1.2315
69212	2.0000	1.2369	1.2315
69213	2.0000	1.2369	1.2315
69214	0.0000	0.0000	0.0000
69215	2.0000	1.2369	1.2315
69216	0.0000	0.0000	0.0000
69217	2.0000	1.2369	1.2315
69218	2.0000	1.2369	1.2315
69219	2.0000	1.2369	1.2315
69220	1.0000	0.6184	0.6158
69221	2.0000	1.2369	1.2315
69222	2.0000	1.2369	1.2315
69223	2.0000	1.2369	1.2315
69224	1.0000	0.6184	0.6158
69225	2.0000	1.2369	1.2315
69226	1.0000	0.6184	0.6158
69227	2.0000	1.2369	1.2315
69228	2.0000	1.2369	1.2315
69229	1.0000	0.6184	0.6158
69230	2.0000	1.2369	1.2315
69231	2.0000	1.2369	1.2315
69232	2.0000	1.2369	1.2315
69233	2.0000	1.2369	1.2315
69234	0.0000	0.0000	0.0000
69235	2.0000	1.2369	1.2315
69236	2.0000	1.2369	1.2315
69237	2.0000	1.2369	1.2315
69238	2.0000	1.2369	1.2315
69239	2.0000	1.2369	1.2315
69240	1.0000	0.6184	0.6158
69241	1.0000	0.6184	0.6158
69242	2.0000	1.2369	1.2315
69243	1.0000	0.6184	0.6158
69244	0.0000	0.0000	0.0000
69245	1.0000	0.6184	0.6158
69246	2.0000	1.2369	1.2315
69247	2.0000	1.2369	1.2315
69248	2.0000	1.2369	1.2315
69249	2.0000	1.2369	1.2315
69250	1.0000	0.6184	0.6158
69251	1.0000	0.6184	0.6158
69252	2.0000	1.2369	1.2315
69253	2.0000	1.2369	1.2315
69254	2.0000	1.2369	1.2315
69255	2.0000	1.2369	1.2315
69256	2.0000	1.2369	1.2315
69257	1.0000	0.6184	0.6158
69258	2.0000	1.2369	1.2315
69259	2.0000	1.2369	1.2315
69260	1.0000	0.6184	0.6158
69261	2.0000	1.2369	1.2315
69262	2.0000	1.2369	1.2315
69263	1.0000	0.6184	0.6158
69264	2.0000	1.2369	1.2315
69265	2.0000	1.2369	1.2315
69266	2.0000	1.2369	1.2315
69267	1.0000	0.6184	0.6158
69268	2.0000	1.2369	1.2315
69269	2.0000	1.2369	1.2315
69270	2.0000	1.2369	1.2315
69271	1.0000	0.6184	0.6158
69272	1.0000	0.6184	0.6158
69273	1.0000	0.6184	0.6158
69274	2.0000	1.2369	1.2315
69275	2.0000	1.2369	1.2315
69276	2.0000	1.2369	1.2315
69277	2.0000	1.2369	1.2315
69278	2.0000	1.2369	1.2315
69279	1.0000	0.6184	0.6158
69280	2.0000	1.2369	1.2315
69281	2.0000	1.2369	1.2315
69282	2.0000	1.2369	1.2315
69283	2.0000	1.2369	1.2315
69284	1.0000	0.6184	0.6158
69285	0.0000	0.0000	0.0000
69286	1.0000	0.6184	0.6158
69287	1.0000	0.6184	0.6158
69288	2.0000	1.2369	1.2315
69289	1.0000	0.6184	0.6158
69290	2.0000	1.2369	1.2315
69291	1.0000	0.6184	0.6158
69292	2.0000	1.2369	1.2315
69293	1.0000	0.6184	0.6158
69294	2.0000	1.2369	1.2315
69295	2.0000	1.2369	1.2315
69296	2.0000	1.2369	1.2315
69297	1.0000	0.6184	0.6158
69298	2.0000	1.2369	1.2315
69299	2.0000	1.2369	1.2315
69300	2.0000	1.2369	1.2315
69301	2.0000	1.2369	1.2315
69302	2.0000	1.2369	1.2315
69303	2.0000	1.2369	1.2315
69304	2.0000	1.2369	1.2315
69305	2.0000	1.2369	1.2315
69306	2.0000	1.2369	1.2315
69307	1.0000	0.6184	0.6158
69308	1.0000	0.6184	0.6158
69309	2.0000	1.2369	1.2315
69310	1.0000	0.6184	0.6158
69311	2.0000	1.2369	1.2315
69312	2.0000	1.2369	1.2315
69313	1.0000	0.6184	0.6158
69314	2.0000	1.2369	1.2315
69315	1.0000	0.6184	0.6158
69316	2.0000	1.2369	1.2315
69317	2.0000	1.2369	1.2315
69318	1.0000	0.6184	0.6158
69319	2.0000	1.2369	1.2315
69320	2.0000	1.2369	1.2315
69321	2.0000	1.2369	1.2315
69322	1.0000	0.6184	0.6158
69323	2.0000	1.2369	1.2315
69324	2.0000	1.2369	1.2315
69325	2.0000	1.2369	1.2315
69326	2.0000	1.2369	1.2315
69327	2.0000	1.2369	1.2315
69328	1.0000	0.6184	0.6158
69329	2.0000	1.2369	1.2315
69330	1.0000	0.6184	0.6158
69331	1.0000	0.6184	0.6158
69332	2.0000	1.2369	1.2315
69333	2.0000	1.2369	1.2315
69334	2.0000	1.2369	1.2315
69335	2.0000	1.2369	1.2315
69336	1.0000	0.6184	0.6158
69337	1.0000	0.6184	0.6158
69338	2.0000	1.2369	1.2315
69339	2.0000	1.2369	1.2315
69340	2.0000	1.2369	1.2315
69341	2.0000	1.2369	1.2315
69342	1.0000	0.6184	0.6158
69343	2.0000	1.2369	1.2315
69344	1.0000	0.6184	0.6158
69345	2.0000	1.2369	1.2315
69346	1.0000	0.6184	0.6158
69347	2.0000	1.2369	1.2315
69348	0.0000	0.0000	0.0000
69349	2.0000	1.2369	1.2315
69350	1.0000	0.6184	0.6158
69351	2.0000	1.2369	1.2315
69352	1.0000	0.6184	0.6158
69353	0.0000	0.0000	0.0000
69354	2.0000	1.2369	1.2315
69355	2.0000	1.2369	1.2315
69356	1.0000	0.6184	0.6158
69357	2.0000	1.2369	1.2315
69358	1.0000	0.6184	0.6158
69359	0.0000	0.0000	0.0000
69360	2.0000	1.2369	1.2315
69361	1.0000	0.6184	0.6158
69362	2.0000	1.2369	1.2315
69363	2.0000	1.2369	1.2315
69364	2.0000	1.2369	1.2315
69365	1.0000	0.6184	0.6158
69366	2.0000	1.2369	1.2315
69367	2.0000	1.2369	1.2315
69368	1.0000	0.6184	0.6158
69369	1.0000	0.6184	0.6158
69370	2.0000	1.2369	1.2315
69371	2.0000	1.2369	1.2315
69372	0.0000	0.0000	0.0000
69373	2.0000	1.2369	1.2315
69374	2.0000	1.2369	1.2315
69375	1.0000	0.6184	0.6158
69376	1.0000	0.6184	0.6158
69377	2.0000	1.2369	1.2315
69378	2.0000	1.2369	1.2315
69379	2.0000	1.2369	1.2315
69380	2.0000	1.2369	1.2315
69381	2.0000	1.2369	1.2315
69382	2.0000	1.2369	1.2315
69383	1.0000	0.6184	0.6158
69384	1.0000	0.6184	0.6158
69385	1.0000	0.6184	0.6158
69386	1.0000	0.6184	0.6158
69387	2.0000	1.2369	1.2315
69388	2.0000	1.2369	1.2315
69389	1.0000	0.6184	0.6158
69390	2.0000	1.2369	1.2315
69391	2.0000	1.2369	1.2315
69392	2.0000	1.2369	1.2315
69393	1.0000	0.6184	0.6158
69394	1.0000	0.6184	0.6158
69395	0.0000	0.0000	0.0000
69396	2.0000	1.2369	1.2315
69397	1.0000	0.6184	0.6158
69398	2.0000	1.2369	1.2315
69399	1.0000	0.6184	0.6158
69400	2.0000	1.2369	1.2315
69401	1.0000	0.6184	0.6158
69402	1.0000	0.6184	0.6158
69403	2.0000	1.2369	1.2315
69404	2.0000	1.2369	1.2315
69405	2.0000	1.2369	1.2315
69406	2.0000	1.2369	1.2315
69407	2.0000	1.2369	1.2315
69408	2.0000	1.2369	1.2315
69409	2.0000	1.2369	1.2315
69410	2.0000	1.2369	1.2315
69411	0.0000	0.0000	0.0000
69412	0.0000	0.0000	0.0000
69413	2.0000	1.2369	1.2315
69414	1.0000	0.6184	0.6158
69415	2.0000	1.2369	1.2315
69416	2.0000	1.2369	1.2315
69417	2.0000	1.2369	1.2315
69418	2.0000	1.2369	1.2315
69419	1.0000	0.6184	0.6158
69420	2.0000	1.2369	1.2315
69421	2.0000	1.2369	1.2315
69422	2.0000	1.2369	1.2315
69423	2.0000	1.2369	1.2315
69424	1.0000	0.6184	0.6158
69425	1.0000	0.6184	0.6158
69426	2.0000	1.2369	1.2315
69427	1.0000	0.6184	0.6158
69428	2.0000	1.2369	1.2315
69429	1.0000	0.6184	0.6158
69430	0.0000	0.0000	0.0000
69431	1.0000	0.6184	0.6158
69432	2.0000	1.2369	1.2315
69433	1.0000	0.6184	0.6158
69434	1.0000	0.6184	0.6158
69435	2.0000	1.2369	1.2315
69436	2.0000	1.2369	1.2315
69437	2.0000	1.2369	1.2315
69438	1.0000	0.6184	0.6158
69439	2.0000	1.2369	1.2315
69440	2.0000	1.2369	1.2315
69441	2.0000	1.2369	1.2315
69442	2.0000	1.2369	1.2315
69443	2.0000	1.2369	1.2315
69444	1.0000	0.6184	0.6158
69445	2.0000	1.2369	1.2315
69446	2.0000	1.2369	1.2315
69447	2.0000	1.2369	1.2315
69448	1.0000	0.6184	0.6158
69449	0.0000	0.0000	0.0000
69450	1.0000	0.6184	0.6158
69451	2.0000	1.2369	1.2315
69452	2.0000	1.2369	1.2315
69453	2.0000	1.2369	1.2315
69454	2.0000	1.2369	1.2315
69455	1.0000	0.6184	0.6158
69456	1.0000	0.6184	0.6158
69457	2.0000	1.2369	1.2315
69458	2.0000	1.2369	1.2315
69459	2.0000	1.2369	1.2315
69460	1.0000	0.6184	0.6158
69461	2.0000	1.2369	1.2315
69462	1.0000	0.6184	0.6158
69463	1.0000	0.6184	0.6158
69464	2.0000	1.2369	1.2315
69465	2.0000	1.2369	1.2315
69466	2.0000	1.2369	1.2315
69467	2.0000	1.2369	1.2315
69468	2.0000	1.2369	1.2315
69469	1.0000	0.6184	0.6158
69470	2.0000	1.2369	1.2315
69471	2.0000	1.2369	1.2315
69472	1.0000	0.6184	0.6158
69473	0.0000	0.0000	0.0000
69474	2.0000	1.2369	1.2315
69475	1.0000	0.6184	0.6158
69476	2.0000	1.2369	1.2315
69477	1.0000	0.6184	0.6158
69478	2.0000	1.2369	1.2315
69479	1.0000	0.6184	0.6158
69480	2.0000	1.2369	1.2315
69481	2.0000	1.2369	1.2315
69482	0.0000	0.0000	0.0000
69483	1.0000	0.6184	0.6158
69484	2.0000	1.2369	1.2315
69485	1.0000	0.6184	0.6158
69486	2.0000	1.2369	1.2315
69487	1.0000	0.6184	0.6158
69488	1.0000	0.6184	0.6158
69489	2.0000	1.2369	1.2315
69490	2.0000	1.2369	1.2315
69491	2.0000	1.2369	1.2315
69492	2.0000	1.2369	1.2315
69493	2.0000	1.2369	1.2315
69494	2.0000	1.2369	1.2315
69495	2.0000	1.2369	1.2315
69496	2.0000	1.2369	1.2315
69497	2.0000	1.2369	1.2315
69498	1.0000	0.6184	0.6158
69499	2.0000	1.2369	1.2315
69500	2.0000	1.2369	1.2315
69501	1.0000	0.6184	0.6158
69502	0.0000	0.0000	0.0000
69503	1.0000	0.6184	0.6158
69504	2.0000	1.2369	1.2315
69505	2.0000	1.2369	1.2315
69506	1.0000	0.6184	0.6158
69507	2.0000	1.2369	1.2315
69508	1.0000	0.6184	0.6158
69509	2.0000	1.2369	1.2315
69510	2.0000	1.2369	1.2315
69511	2.0000	1.2369	1.2315
69512	2.0000	1.2369	1.2315
69513	1.0000	0.6184	0.6158
69514	1.0000	0.6184	0.6158
69515	1.0000	0.6184	0.6158
69516	2.0000	1.2369	1.2315
69517	2.0000	1.2369	1.2315
69518	1.0000	0.6184	0.6158
69519	2.0000	1.2369	1.2315
69520	2.0000	1.2369	1.2315
69521	2.0000	1.2369	1.2315
69522	2.0000	1.2369	1.2315
69523	2.0000	1.2369	1.2315
69524	2.0000	1.2369	1.2315
69525	2.0000	1.2369	1.2315
69526	1.0000	0.6184	0.6158
69527	1.0000	0.6184	0.6158
69528	2.0000	1.2369	1.2315
69529	1.0000	0.6184	0.6158
69530	1.0000	0.6184	0.6158
69531	1.0000	0.6184	0.6158
69532	2.0000	1.2369	1.2315
69533	2.0000	1.2369	1.2315
69534	2.0000	1.2369	1.2315
69535	2.0000	1.2369	1.2315
69536	2.0000	1.2369	1.2315
69537	2.0000	1.2369	1.2315
69538	1.0000	0.6184	0.6158
69539	2.0000	1.2369	1.2315
69540	1.0000	0.6184	0.6158
69541	1.0000	0.6184	0.6158
69542	2.0000	1.2369	1.2315
69543	2.0000	1.2369	1.2315
69544	2.0000	1.2369	1.2315
69545	1.0000	0.6184	0.6158
69546	2.0000	1.2369	1.2315
69547	1.0000	0.6184	0.6158
69548	2.0000	1.2369	1.2315
69549	2.0000	1.2369	1.2315
69550	2.0000	1.2369	1.2315
69551	2.0000	1.2369	1.2315
69552	2.0000	1.2369	1.2315
69553	1.0000	0.6184	0.6158
69554	2.0000	1.2369	1.2315
69555	2.0000	1.2369	1.2315
69556	2.0000	1.2369	1.2315
69557	2.0000	1.2369	1.2315
69558	2.0000	1.2369	1.2315
69559	1.0000	0.6184	0.6158
69560	2.0000	1.2369	1.2315
69561	1.0000	0.6184	0.6158
69562	2.0000	1.2369	1.2315
69563	2.0000	1.2369	1.2315
69564	2.0000	1.2369	1.2315
69565	2.0000	1.2369	1.2315
69566	2.0000	1.2369	1.2315
69567	1.0000	0.6184	0.6158
69568	2.0000	1.2369	1.2315
69569	1.0000	0.6184	0.6158
69570	2.0000	1.2369	1.2315
69571	1.0000	0.6184	0.6158
69572	1.0000	0.6184	0.6158
69573	2.0000	1.2369	1.2315
69574	0.0000	0.0000	0.0000
69575	2.0000	1.2369	1.2315
69576	2.0000	1.2369	1.2315
69577	2.0000	1.2369	1.2315
69578	2.0000	1.2369	1.2315
69579	2.0000	1.2369	1.2315
69580	1.0000	0.6184	0.6158
69581	2.0000	1.2369	1.2315
69582	2.0000	1.2369	1.2315
69583	0.0000	0.0000	0.0000
69584	1.0000	0.6184	0.6158
69585	1.0000	0.6184	0.6158
69586	2.0000	1.2369	1.2315
69587	2.0000	1.2369	1.2315
69588	2.0000	1.2369	1.2315
69589	2.0000	1.2369	1.2315
69590	0.0000	0.0000	0.0000
69591	2.0000	1.2369	1.2315
69592	2.0000	1.2369	1.2315
69593	2.0000	1.2369	1.2315
69594	2.0000	1.2369	1.2315
69595	2.0000	1.2369	1.2315
69596	2.0000	1.2369	1.2315
69597	2.0000	1.2369	1.2315
69598	2.0000	1.2369	1.2315
69599	1.0000	0.6184	0.6158
69600	1.0000	0.6184	0.6158
69601	2.0000	1.2369	1.2315
69602	2.0000	1.2369	1.2315
69603	2.0000	1.2369	1.2315
69604	2.0000	1.2369	1.2315
69605	1.0000	0.6184	0.6158
69606	2.0000	1.2369	1.2315
69607	2.0000	1.2369	1.2315
69608	2.0000	1.2369	1.2315
69609	2.0000	1.2369	1.2315
69610	2.0000	1.2369	1.2315
69611	2.0000	1.2369	1.2315
69612	2.0000	1.2369	1.2315
69613	2.0000	1.2369	1.2315
69614	1.0000	0.6184	0.6158
69615	2.0000	1.2369	1.2315
69616	2.0000	1.2369	1.2315
69617	2.0000	1.2369	1.2315
69618	1.0000	0.6184	0.6158
69619	1.0000	0.6184	0.6158
69620	2.0000	1.2369	1.2315
69621	2.0000	1.2369	1.2315
69622	2.0000	1.2369	1.2315
69623	1.0000	0.6184	0.6158
69624	0.0000	0.0000	0.0000
69625	2.0000	1.2369	1.2315
69626	1.0000	0.6184	0.6158
69627	2.0000	1.2369	1.2315
69628	1.0000	0.6184	0.6158
69629	1.0000	0.6184	0.6158
69630	2.0000	1.2369	1.2315
69631	2.0000	1.2369	1.2315
69632	1.0000	0.6184	0.6158
69633	2.0000	1.2369	1.2315
69634	2.0000	1.2369	1.2315
69635	2.0000	1.2369	1.2315
69636	1.0000	0.6184	0.6158
69637	1.0000	0.6184	0.6158
69638	1.0000	0.6184	0.6158
69639	2.0000	1.2369	1.2315
69640	1.0000	0.6184	0.6158
69641	0.0000	0.0000	0.0000
69642	2.0000	1.2369	1.2315
69643	2.0000	1.2369	1.2315
69644	1.0000	0.6184	0.6158
69645	2.0000	1.2369	1.2315
69646	2.0000	1.2369	1.2315
69647	1.0000	0.6184	0.6158
69648	2.0000	1.2369	1.2315
69649	2.0000	1.2369	1.2315
69650	1.0000	0.6184	0.6158
69651	2.0000	1.2369	1.2315
69652	2.0000	1.2369	1.2315
69653	1.0000	0.6184	0.6158
69654	2.0000	1.2369	1.2315
69655	2.0000	1.2369	1.2315
69656	1.0000	0.6184	0.6158
69657	1.0000	0.6184	0.6158
69658	2.0000	1.2369	1.2315
69659	2.0000	1.2369	1.2315
69660	1.0000	0.6184	0.6158
69661	2.0000	1.2369	1.2315
69662	2.0000	1.2369	1.2315
69663	2.0000	1.2369	1.2315
69664	2.0000	1.2369	1.2315
69665	1.0000	0.6184	0.6158
69666	2.0000	1.2369	1.2315
69667	1.0000	0.6184	0.6158
69668	2.0000	1.2369	1.2315
69669	2.0000	1.2369	1.2315
69670	1.0000	0.6184	0.6158
69671	2.0000	1.2369	1.2315
69672	2.0000	1.2369	1.2315
69673	2.0000	1.2369	1.2315
69674	2.0000	1.2369	1.2315
69675	2.0000	1.2369	1.2315
69676	2.0000	1.2369	1.2315
69677	1.0000	0.6184	0.6158
69678	0.0000	0.0000	0.0000
69679	1.0000	0.6184	0.6158
69680	2.0000	1.2369	1.2315
69681	2.0000	1.2369	1.2315
69682	1.0000	0.6184	0.6158
69683	0.0000	0.0000	0.0000
69684	2.0000	1.2369	1.2315
69685	1.0000	0.6184	0.6158
69686	2.0000	1.2369	1.2315
69687	1.0000	0.6184	0.6158
69688	1.0000	0.6184	0.6158
69689	1.0000	0.6184	0.6158
69690	2.0000	1.2369	1.2315
69691	1.0000	0.6184	0.6158
69692	1.0000	0.6184	0.6158
69693	2.0000	1.2369	1.2315
69694	2.0000	1.2369	1.2315
69695	2.0000	1.2369	1.2315
69696	2.0000	1.2369	1.2315
69697	2.0000	1.2369	1.2315
69698	2.0000	1.2369	1.2315
69699	0.0000	0.0000	0.0000
69700	2.0000	1.2369	1.2315
69701	2.0000	1.2369	1.2315
69702	2.0000	1.2369	1.2315
69703	2.0000	1.2369	1.2315
69704	2.0000	1.2369	1.2315
69705	2.0000	1.2369	1.2315
69706	2.0000	1.2369	1.2315
69707	2.0000	1.2369	1.2315
69708	2.0000	1.2369	1.2315
69709	1.0000	0.6184	0.6158
69710	2.0000	1.2369	1.2315
69711	2.0000	1.2369	1.2315
69712	2.0000	1.2369	1.2315
69713	2.0000	1.2369	1.2315
69714	2.0000	1.2369	1.2315
69715	2.0000	1.2369	1.2315
69716	2.0000	1.2369	1.2315
69717	0.0000	0.0000	0.0000
69718	2.0000	1.2369	1.2315
69719	2.0000	1.2369	1.2315
69720	2.0000	1.2369	1.2315
69721	1.0000	0.6184	0.6158
69722	2.0000	1.2369	1.2315
69723	1.0000	0.6184	0.6158
69724	2.0000	1.2369	1.2315
69725	1.0000	0.6184	0.6158
69726	1.0000	0.6184	0.6158
69727	2.0000	1.2369	1.2315
69728	2.0000	1.2369	1.2315
69729	2.0000	1.2369	1.2315
69730	2.0000	1.2369	1.2315
69731	1.0000	0.6184	0.6158
69732	1.0000	0.6184	0.6158
69733	2.0000	1.2369	1.2315
69734	2.0000	1.2369	1.2315
69735	2.0000	1.2369	1.2315
69736	2.0000	1.2369	1.2315
69737	2.0000	1.2369	1.2315
69738	2.0000	1.2369	1.2315
69739	2.0000	1.2369	1.2315
69740	1.0000	0.6184	0.6158
69741	2.0000	1.2369	1.2315
69742	1.0000	0.6184	0.6158
69743	2.0000	1.2369	1.2315
69744	2.0000	1.2369	1.2315
69745	2.0000	1.2369	1.2315
69746	0.0000	0.0000	0.0000
69747	1.0000	0.6184	0.6158
69748	2.0000	1.2369	1.2315
69749	1.0000	0.6184	0.6158
69750	2.0000	1.2369	1.2315
69751	1.0000	0.6184	0.6158
69752	2.0000	1.2369	1.2315
69753	1.0000	0.6184	0.6158
69754	1.0000	0.6184	0.6158
69755	2.0000	1.2369	1.2315
69756	2.0000	1.2369	1.2315
69757	2.0000	1.2369	1.2315
69758	2.0000	1.2369	1.2315
69759	2.0000	1.2369	1.2315
69760	2.0000	1.2369	1.2315
69761	2.0000	1.2369	1.2315
69762	0.0000	0.0000	0.0000
69763	1.0000	0.6184	0.6158
69764	2.0000	1.2369	1.2315
69765	2.0000	1.2369	1.2315
69766	2.0000	1.2369	1.2315
69767	2.0000	1.2369	1.2315
69768	2.0000	1.2369	1.2315
69769	1.0000	0.6184	0.6158
69770	1.0000	0.6184	0.6158
69771	0.0000	0.0000	0.0000
69772	2.0000	1.2369	1.2315
69773	2.0000	1.2369	1.2315
69774	1.0000	0.6184	0.6158
69775	1.0000	0.6184	0.6158
69776	0.0000	0.0000	0.0000
69777	2.0000	1.2369	1.2315
69778	2.0000	1.2369	1.2315
69779	2.0000	1.2369	1.2315
69780	2.0000	1.2369	1.2315
69781	2.0000	1.2369	1.2315
69782	2.0000	1.2369	1.2315
69783	2.0000	1.2369	1.2315
69784	1.0000	0.6184	0.6158
69785	1.0000	0.6184	0.6158
69786	1.0000	0.6184	0.6158
69787	2.0000	1.2369	1.2315
69788	1.0000	0.6184	0.6158
69789	2.0000	1.2369	1.2315
69790	1.0000	0.6184	0.6158
69791	2.0000	1.2369	1.2315
69792	0.0000	0.0000	0.0000
69793	2.0000	1.2369	1.2315
69794	2.0000	1.2369	1.2315
69795	2.0000	1.2369	1.2315
69796	2.0000	1.2369	1.2315
69797	2.0000	1.2369	1.2315
69798	1.0000	0.6184	0.6158
69799	2.0000	1.2369	1.2315
69800	1.0000	0.6184	0.6158
69801	2.0000	1.2369	1.2315
69802	2.0000	1.2369	1.2315
69803	2.0000	1.2369	1.2315
69804	2.0000	1.2369	1.2315
69805	2.0000	1.2369	1.2315
69806	1.0000	0.6184	0.6158
69807	1.0000	0.6184	0.6158
69808	2.0000	1.2369	1.2315
69809	1.0000	0.6184	0.6158
69810	2.0000	1.2369	1.2315
69811	2.0000	1.2369	1.2315
69812	2.0000	1.2369	1.2315
69813	2.0000	1.2369	1.2315
69814	1.0000	0.6184	0.6158
69815	0.0000	0.0000	0.0000
69816	1.0000	0.6184	0.6158
69817	1.0000	0.6184	0.6158
69818	2.0000	1.2369	1.2315
69819	1.0000	0.6184	0.6158
69820	2.0000	1.2369	1.2315
69821	1.0000	0.6184	0.6158
69822	2.0000	1.2369	1.2315
69823	2.0000	1.2369	1.2315
69824	2.0000	1.2369	1.2315
69825	2.0000	1.2369	1.2315
69826	0.0000	0.0000	0.0000
69827	2.0000	1.2369	1.2315
69828	1.0000	0.6184	0.6158
69829	2.0000	1.2369	1.2315
69830	2.0000	1.2369	1.2315
69831	0.0000	0.0000	0.0000
69832	2.0000	1.2369	1.2315
69833	2.0000	1.2369	1.2315
69834	2.0000	1.2369	1.2315
69835	1.0000	0.6184	0.6158
69836	1.0000	0.6184	0.6158
69837	0.0000	0.0000	0.0000
69838	2.0000	1.2369	1.2315
69839	2.0000	1.2369	1.2315
69840	1.0000	0.6184	0.6158
69841	2.0000	1.2369	1.2315
69842	2.0000	1.2369	1.2315
69843	2.0000	1.2369	1.2315
69844	1.0000	0.6184	0.6158
69845	1.0000	0.6184	0.6158
69846	1.0000	0.6184	0.6158
69847	1.0000	0.6184	0.6158
69848	2.0000	1.2369	1.2315
69849	1.0000	0.6184	0.6158
69850	2.0000	1.2369	1.2315
69851	2.0000	1.2369	1.2315
69852	2.0000	1.2369	1.2315
69853	2.0000	1.2369	1.2315
69854	2.0000	1.2369	1.2315
69855	2.0000	1.2369	1.2315
69856	1.0000	0.6184	0.6158
69857	2.0000	1.2369	1.2315
69858	2.0000	1.2369	1.2315
69859	2.0000	1.2369	1.2315
69860	2.0000	1.2369	1.2315
69861	2.0000	1.2369	1.2315
69862	1.0000	0.6184	0.6158
69863	1.0000	0.6184	0.6158
69864	1.0000	0.6184	0.6158
69865	1.0000	0.6184	0.6158
69866	1.0000	0.6184	0.6158
69867	2.0000	1.2369	1.2315
69868	2.0000	1.2369	1.2315
69869	2.0000	1.2369	1.2315
69870	1.0000	0.6184	0.6158
69871	2.0000	1.2369	1.2315
69872	2.0000	1.2369	1.2315
69873	2.0000	1.2369	1.2315
69874	1.0000	0.6184	0.6158
69875	2.0000	1.2369	1.2315
69876	2.0000	1.2369	1.2315
69877	2.0000	1.2369	1.2315
69878	2.0000	1.2369	1.2315
69879	2.0000	1.2369	1.2315
69880	2.0000	1.2369	1.2315
69881	1.0000	0.6184	0.6158
69882	2.0000	1.2369	1.2315
69883	2.0000	1.2369	1.2315
69884	2.0000	1.2369	1.2315
69885	2.0000	1.2369	1.2315
69886	2.0000	1.2369	1.2315
69887	1.0000	0.6184	0.6158
69888	2.0000	1.2369	1.2315
69889	2.0000	1.2369	1.2315
69890	0.0000	0.0000	0.0000
69891	2.0000	1.2369	1.2315
69892	1.0000	0.6184	0.6158
69893	2.0000	1.2369	1.2315
69894	1.0000	0.6184	0.6158
69895	2.0000	1.2369	1.2315
69896	2.0000	1.2369	1.2315
69897	2.0000	1.2369	1.2315
69898	2.0000	1.2369	1.2315
69899	2.0000	1.2369	1.2315
69900	2.0000	1.2369	1.2315
69901	1.0000	0.6184	0.6158
69902	1.0000	0.6184	0.6158
69903	1.0000	0.6184	0.6158
69904	2.0000	1.2369	1.2315
69905	2.0000	1.2369	1.2315
