Tree	MatchingCluster	MatchingCluster_toYuleAvg	MatchingCluster_toUnifAvg
81560	4.0000	1.2085	1.1817
81561	3.0000	0.9063	0.8863
81562	3.0000	0.9063	0.8863
81563	3.0000	0.9063	0.8863
81564	3.0000	0.9063	0.8863
81565	3.0000	0.9063	0.8863
81566	6.0000	1.8127	1.7725
81567	3.0000	0.9063	0.8863
81568	3.0000	0.9063	0.8863
81569	3.0000	0.9063	0.8863
81570	2.0000	0.6042	0.5908
81571	6.0000	1.8127	1.7725
81572	3.0000	0.9063	0.8863
81573	3.0000	0.9063	0.8863
81574	4.0000	1.2085	1.1817
81575	3.0000	0.9063	0.8863
81576	3.0000	0.9063	0.8863
81577	3.0000	0.9063	0.8863
81578	4.0000	1.2085	1.1817
81579	2.0000	0.6042	0.5908
81580	3.0000	0.9063	0.8863
81581	3.0000	0.9063	0.8863
81582	4.0000	1.2085	1.1817
81583	3.0000	0.9063	0.8863
81584	3.0000	0.9063	0.8863
81585	3.0000	0.9063	0.8863
81586	0.0000	0.0000	0.0000
81587	3.0000	0.9063	0.8863
81588	3.0000	0.9063	0.8863
81589	4.0000	1.2085	1.1817
81590	4.0000	1.2085	1.1817
81591	3.0000	0.9063	0.8863
81592	2.0000	0.6042	0.5908
81593	4.0000	1.2085	1.1817
81594	3.0000	0.9063	0.8863
81595	4.0000	1.2085	1.1817
81596	4.0000	1.2085	1.1817
81597	4.0000	1.2085	1.1817
81598	3.0000	0.9063	0.8863
81599	4.0000	1.2085	1.1817
81600	3.0000	0.9063	0.8863
81601	0.0000	0.0000	0.0000
81602	4.0000	1.2085	1.1817
81603	4.0000	1.2085	1.1817
81604	3.0000	0.9063	0.8863
81605	3.0000	0.9063	0.8863
81606	3.0000	0.9063	0.8863
81607	0.0000	0.0000	0.0000
81608	6.0000	1.8127	1.7725
81609	3.0000	0.9063	0.8863
81610	3.0000	0.9063	0.8863
81611	3.0000	0.9063	0.8863
81612	6.0000	1.8127	1.7725
81613	3.0000	0.9063	0.8863
81614	3.0000	0.9063	0.8863
81615	6.0000	1.8127	1.7725
81616	2.0000	0.6042	0.5908
81617	3.0000	0.9063	0.8863
81618	6.0000	1.8127	1.7725
81619	3.0000	0.9063	0.8863
81620	3.0000	0.9063	0.8863
81621	3.0000	0.9063	0.8863
81622	3.0000	0.9063	0.8863
81623	3.0000	0.9063	0.8863
81624	4.0000	1.2085	1.1817
81625	2.0000	0.6042	0.5908
81626	3.0000	0.9063	0.8863
81627	4.0000	1.2085	1.1817
81628	4.0000	1.2085	1.1817
81629	3.0000	0.9063	0.8863
81630	3.0000	0.9063	0.8863
81631	3.0000	0.9063	0.8863
81632	3.0000	0.9063	0.8863
81633	3.0000	0.9063	0.8863
81634	3.0000	0.9063	0.8863
81635	4.0000	1.2085	1.1817
81636	3.0000	0.9063	0.8863
81637	3.0000	0.9063	0.8863
81638	3.0000	0.9063	0.8863
81639	3.0000	0.9063	0.8863
81640	3.0000	0.9063	0.8863
81641	0.0000	0.0000	0.0000
81642	3.0000	0.9063	0.8863
81643	3.0000	0.9063	0.8863
81644	3.0000	0.9063	0.8863
81645	3.0000	0.9063	0.8863
81646	3.0000	0.9063	0.8863
81647	4.0000	1.2085	1.1817
81648	3.0000	0.9063	0.8863
81649	3.0000	0.9063	0.8863
81650	3.0000	0.9063	0.8863
81651	3.0000	0.9063	0.8863
81652	3.0000	0.9063	0.8863
81653	3.0000	0.9063	0.8863
81654	3.0000	0.9063	0.8863
81655	3.0000	0.9063	0.8863
81656	2.0000	0.6042	0.5908
81657	2.0000	0.6042	0.5908
81658	3.0000	0.9063	0.8863
81659	4.0000	1.2085	1.1817
81660	4.0000	1.2085	1.1817
81661	6.0000	1.8127	1.7725
81662	3.0000	0.9063	0.8863
81663	3.0000	0.9063	0.8863
81664	4.0000	1.2085	1.1817
81665	3.0000	0.9063	0.8863
81666	2.0000	0.6042	0.5908
81667	2.0000	0.6042	0.5908
81668	3.0000	0.9063	0.8863
81669	3.0000	0.9063	0.8863
81670	6.0000	1.8127	1.7725
81671	2.0000	0.6042	0.5908
81672	4.0000	1.2085	1.1817
81673	3.0000	0.9063	0.8863
81674	4.0000	1.2085	1.1817
81675	3.0000	0.9063	0.8863
81676	4.0000	1.2085	1.1817
81677	6.0000	1.8127	1.7725
81678	6.0000	1.8127	1.7725
81679	4.0000	1.2085	1.1817
81680	3.0000	0.9063	0.8863
81681	3.0000	0.9063	0.8863
81682	4.0000	1.2085	1.1817
81683	3.0000	0.9063	0.8863
81684	3.0000	0.9063	0.8863
81685	3.0000	0.9063	0.8863
81686	2.0000	0.6042	0.5908
81687	3.0000	0.9063	0.8863
81688	4.0000	1.2085	1.1817
81689	3.0000	0.9063	0.8863
81690	3.0000	0.9063	0.8863
81691	4.0000	1.2085	1.1817
81692	3.0000	0.9063	0.8863
81693	3.0000	0.9063	0.8863
81694	3.0000	0.9063	0.8863
81695	4.0000	1.2085	1.1817
81696	3.0000	0.9063	0.8863
81697	4.0000	1.2085	1.1817
81698	0.0000	0.0000	0.0000
81699	3.0000	0.9063	0.8863
81700	3.0000	0.9063	0.8863
81701	3.0000	0.9063	0.8863
81702	6.0000	1.8127	1.7725
81703	4.0000	1.2085	1.1817
81704	2.0000	0.6042	0.5908
81705	2.0000	0.6042	0.5908
81706	3.0000	0.9063	0.8863
81707	3.0000	0.9063	0.8863
81708	2.0000	0.6042	0.5908
81709	3.0000	0.9063	0.8863
81710	2.0000	0.6042	0.5908
81711	0.0000	0.0000	0.0000
81712	4.0000	1.2085	1.1817
81713	3.0000	0.9063	0.8863
81714	3.0000	0.9063	0.8863
81715	4.0000	1.2085	1.1817
81716	0.0000	0.0000	0.0000
81717	3.0000	0.9063	0.8863
81718	3.0000	0.9063	0.8863
81719	3.0000	0.9063	0.8863
81720	3.0000	0.9063	0.8863
81721	6.0000	1.8127	1.7725
81722	3.0000	0.9063	0.8863
81723	3.0000	0.9063	0.8863
81724	3.0000	0.9063	0.8863
81725	6.0000	1.8127	1.7725
81726	3.0000	0.9063	0.8863
81727	3.0000	0.9063	0.8863
81728	4.0000	1.2085	1.1817
81729	3.0000	0.9063	0.8863
81730	3.0000	0.9063	0.8863
81731	3.0000	0.9063	0.8863
81732	2.0000	0.6042	0.5908
81733	3.0000	0.9063	0.8863
81734	3.0000	0.9063	0.8863
81735	4.0000	1.2085	1.1817
81736	3.0000	0.9063	0.8863
81737	3.0000	0.9063	0.8863
81738	4.0000	1.2085	1.1817
81739	4.0000	1.2085	1.1817
81740	4.0000	1.2085	1.1817
81741	3.0000	0.9063	0.8863
81742	3.0000	0.9063	0.8863
81743	3.0000	0.9063	0.8863
81744	4.0000	1.2085	1.1817
81745	2.0000	0.6042	0.5908
81746	4.0000	1.2085	1.1817
81747	3.0000	0.9063	0.8863
81748	4.0000	1.2085	1.1817
81749	6.0000	1.8127	1.7725
81750	3.0000	0.9063	0.8863
81751	4.0000	1.2085	1.1817
81752	3.0000	0.9063	0.8863
81753	4.0000	1.2085	1.1817
81754	4.0000	1.2085	1.1817
81755	4.0000	1.2085	1.1817
81756	3.0000	0.9063	0.8863
81757	4.0000	1.2085	1.1817
81758	3.0000	0.9063	0.8863
81759	3.0000	0.9063	0.8863
81760	3.0000	0.9063	0.8863
81761	3.0000	0.9063	0.8863
81762	4.0000	1.2085	1.1817
81763	3.0000	0.9063	0.8863
81764	2.0000	0.6042	0.5908
81765	3.0000	0.9063	0.8863
81766	2.0000	0.6042	0.5908
81767	0.0000	0.0000	0.0000
81768	3.0000	0.9063	0.8863
81769	3.0000	0.9063	0.8863
81770	2.0000	0.6042	0.5908
81771	4.0000	1.2085	1.1817
81772	3.0000	0.9063	0.8863
81773	3.0000	0.9063	0.8863
81774	6.0000	1.8127	1.7725
81775	0.0000	0.0000	0.0000
81776	6.0000	1.8127	1.7725
81777	3.0000	0.9063	0.8863
81778	0.0000	0.0000	0.0000
81779	3.0000	0.9063	0.8863
81780	2.0000	0.6042	0.5908
81781	2.0000	0.6042	0.5908
81782	4.0000	1.2085	1.1817
81783	4.0000	1.2085	1.1817
81784	4.0000	1.2085	1.1817
81785	3.0000	0.9063	0.8863
81786	3.0000	0.9063	0.8863
81787	3.0000	0.9063	0.8863
81788	3.0000	0.9063	0.8863
81789	4.0000	1.2085	1.1817
81790	2.0000	0.6042	0.5908
81791	4.0000	1.2085	1.1817
81792	4.0000	1.2085	1.1817
81793	0.0000	0.0000	0.0000
81794	3.0000	0.9063	0.8863
81795	3.0000	0.9063	0.8863
81796	3.0000	0.9063	0.8863
81797	3.0000	0.9063	0.8863
81798	4.0000	1.2085	1.1817
81799	3.0000	0.9063	0.8863
81800	4.0000	1.2085	1.1817
81801	4.0000	1.2085	1.1817
81802	2.0000	0.6042	0.5908
81803	3.0000	0.9063	0.8863
81804	4.0000	1.2085	1.1817
81805	2.0000	0.6042	0.5908
81806	3.0000	0.9063	0.8863
81807	4.0000	1.2085	1.1817
81808	3.0000	0.9063	0.8863
81809	3.0000	0.9063	0.8863
81810	0.0000	0.0000	0.0000
81811	4.0000	1.2085	1.1817
81812	2.0000	0.6042	0.5908
81813	3.0000	0.9063	0.8863
81814	3.0000	0.9063	0.8863
81815	2.0000	0.6042	0.5908
81816	6.0000	1.8127	1.7725
81817	3.0000	0.9063	0.8863
81818	4.0000	1.2085	1.1817
81819	4.0000	1.2085	1.1817
81820	3.0000	0.9063	0.8863
81821	3.0000	0.9063	0.8863
81822	3.0000	0.9063	0.8863
81823	3.0000	0.9063	0.8863
81824	6.0000	1.8127	1.7725
81825	4.0000	1.2085	1.1817
81826	2.0000	0.6042	0.5908
81827	4.0000	1.2085	1.1817
81828	2.0000	0.6042	0.5908
81829	3.0000	0.9063	0.8863
81830	6.0000	1.8127	1.7725
81831	4.0000	1.2085	1.1817
81832	3.0000	0.9063	0.8863
81833	3.0000	0.9063	0.8863
81834	4.0000	1.2085	1.1817
81835	3.0000	0.9063	0.8863
81836	3.0000	0.9063	0.8863
81837	3.0000	0.9063	0.8863
81838	4.0000	1.2085	1.1817
81839	2.0000	0.6042	0.5908
81840	3.0000	0.9063	0.8863
81841	3.0000	0.9063	0.8863
81842	3.0000	0.9063	0.8863
81843	2.0000	0.6042	0.5908
81844	4.0000	1.2085	1.1817
81845	3.0000	0.9063	0.8863
81846	2.0000	0.6042	0.5908
81847	4.0000	1.2085	1.1817
81848	3.0000	0.9063	0.8863
81849	3.0000	0.9063	0.8863
81850	0.0000	0.0000	0.0000
81851	4.0000	1.2085	1.1817
81852	0.0000	0.0000	0.0000
81853	0.0000	0.0000	0.0000
81854	3.0000	0.9063	0.8863
81855	2.0000	0.6042	0.5908
81856	4.0000	1.2085	1.1817
81857	4.0000	1.2085	1.1817
81858	3.0000	0.9063	0.8863
81859	6.0000	1.8127	1.7725
81860	4.0000	1.2085	1.1817
81861	3.0000	0.9063	0.8863
81862	4.0000	1.2085	1.1817
81863	4.0000	1.2085	1.1817
81864	3.0000	0.9063	0.8863
81865	3.0000	0.9063	0.8863
81866	6.0000	1.8127	1.7725
81867	6.0000	1.8127	1.7725
81868	4.0000	1.2085	1.1817
81869	3.0000	0.9063	0.8863
81870	4.0000	1.2085	1.1817
81871	2.0000	0.6042	0.5908
81872	2.0000	0.6042	0.5908
81873	3.0000	0.9063	0.8863
81874	6.0000	1.8127	1.7725
81875	3.0000	0.9063	0.8863
81876	0.0000	0.0000	0.0000
81877	4.0000	1.2085	1.1817
81878	4.0000	1.2085	1.1817
81879	3.0000	0.9063	0.8863
81880	3.0000	0.9063	0.8863
81881	2.0000	0.6042	0.5908
81882	3.0000	0.9063	0.8863
81883	0.0000	0.0000	0.0000
81884	3.0000	0.9063	0.8863
81885	4.0000	1.2085	1.1817
81886	3.0000	0.9063	0.8863
81887	4.0000	1.2085	1.1817
81888	3.0000	0.9063	0.8863
81889	3.0000	0.9063	0.8863
81890	3.0000	0.9063	0.8863
81891	3.0000	0.9063	0.8863
81892	3.0000	0.9063	0.8863
81893	3.0000	0.9063	0.8863
81894	6.0000	1.8127	1.7725
81895	4.0000	1.2085	1.1817
81896	6.0000	1.8127	1.7725
81897	3.0000	0.9063	0.8863
81898	4.0000	1.2085	1.1817
81899	4.0000	1.2085	1.1817
81900	2.0000	0.6042	0.5908
81901	3.0000	0.9063	0.8863
81902	4.0000	1.2085	1.1817
81903	4.0000	1.2085	1.1817
81904	0.0000	0.0000	0.0000
81905	6.0000	1.8127	1.7725
81906	4.0000	1.2085	1.1817
81907	4.0000	1.2085	1.1817
81908	4.0000	1.2085	1.1817
81909	2.0000	0.6042	0.5908
81910	2.0000	0.6042	0.5908
81911	3.0000	0.9063	0.8863
81912	4.0000	1.2085	1.1817
81913	3.0000	0.9063	0.8863
81914	3.0000	0.9063	0.8863
81915	2.0000	0.6042	0.5908
81916	4.0000	1.2085	1.1817
81917	3.0000	0.9063	0.8863
81918	3.0000	0.9063	0.8863
81919	3.0000	0.9063	0.8863
81920	3.0000	0.9063	0.8863
81921	3.0000	0.9063	0.8863
81922	3.0000	0.9063	0.8863
81923	3.0000	0.9063	0.8863
81924	6.0000	1.8127	1.7725
81925	2.0000	0.6042	0.5908
81926	6.0000	1.8127	1.7725
81927	4.0000	1.2085	1.1817
81928	3.0000	0.9063	0.8863
81929	2.0000	0.6042	0.5908
81930	4.0000	1.2085	1.1817
81931	4.0000	1.2085	1.1817
81932	4.0000	1.2085	1.1817
81933	4.0000	1.2085	1.1817
81934	3.0000	0.9063	0.8863
81935	4.0000	1.2085	1.1817
81936	2.0000	0.6042	0.5908
81937	6.0000	1.8127	1.7725
81938	3.0000	0.9063	0.8863
81939	3.0000	0.9063	0.8863
81940	3.0000	0.9063	0.8863
81941	3.0000	0.9063	0.8863
81942	3.0000	0.9063	0.8863
81943	4.0000	1.2085	1.1817
81944	3.0000	0.9063	0.8863
81945	4.0000	1.2085	1.1817
81946	2.0000	0.6042	0.5908
81947	3.0000	0.9063	0.8863
81948	3.0000	0.9063	0.8863
81949	3.0000	0.9063	0.8863
81950	3.0000	0.9063	0.8863
81951	3.0000	0.9063	0.8863
81952	3.0000	0.9063	0.8863
81953	3.0000	0.9063	0.8863
81954	3.0000	0.9063	0.8863
81955	3.0000	0.9063	0.8863
81956	3.0000	0.9063	0.8863
81957	6.0000	1.8127	1.7725
81958	6.0000	1.8127	1.7725
81959	3.0000	0.9063	0.8863
81960	4.0000	1.2085	1.1817
81961	3.0000	0.9063	0.8863
81962	4.0000	1.2085	1.1817
81963	4.0000	1.2085	1.1817
81964	2.0000	0.6042	0.5908
81965	4.0000	1.2085	1.1817
81966	3.0000	0.9063	0.8863
81967	3.0000	0.9063	0.8863
81968	3.0000	0.9063	0.8863
81969	3.0000	0.9063	0.8863
81970	6.0000	1.8127	1.7725
81971	2.0000	0.6042	0.5908
81972	3.0000	0.9063	0.8863
81973	2.0000	0.6042	0.5908
81974	3.0000	0.9063	0.8863
81975	3.0000	0.9063	0.8863
81976	4.0000	1.2085	1.1817
81977	4.0000	1.2085	1.1817
81978	6.0000	1.8127	1.7725
81979	3.0000	0.9063	0.8863
81980	2.0000	0.6042	0.5908
81981	4.0000	1.2085	1.1817
81982	3.0000	0.9063	0.8863
81983	3.0000	0.9063	0.8863
81984	2.0000	0.6042	0.5908
81985	2.0000	0.6042	0.5908
81986	4.0000	1.2085	1.1817
81987	3.0000	0.9063	0.8863
81988	2.0000	0.6042	0.5908
81989	3.0000	0.9063	0.8863
81990	2.0000	0.6042	0.5908
81991	4.0000	1.2085	1.1817
81992	4.0000	1.2085	1.1817
81993	0.0000	0.0000	0.0000
81994	3.0000	0.9063	0.8863
81995	3.0000	0.9063	0.8863
81996	2.0000	0.6042	0.5908
81997	2.0000	0.6042	0.5908
81998	3.0000	0.9063	0.8863
81999	3.0000	0.9063	0.8863
82000	3.0000	0.9063	0.8863
82001	3.0000	0.9063	0.8863
82002	6.0000	1.8127	1.7725
82003	3.0000	0.9063	0.8863
82004	4.0000	1.2085	1.1817
82005	3.0000	0.9063	0.8863
82006	3.0000	0.9063	0.8863
82007	4.0000	1.2085	1.1817
82008	0.0000	0.0000	0.0000
82009	3.0000	0.9063	0.8863
82010	3.0000	0.9063	0.8863
82011	3.0000	0.9063	0.8863
82012	4.0000	1.2085	1.1817
82013	4.0000	1.2085	1.1817
82014	3.0000	0.9063	0.8863
82015	3.0000	0.9063	0.8863
82016	2.0000	0.6042	0.5908
82017	4.0000	1.2085	1.1817
82018	2.0000	0.6042	0.5908
82019	3.0000	0.9063	0.8863
82020	3.0000	0.9063	0.8863
82021	3.0000	0.9063	0.8863
82022	4.0000	1.2085	1.1817
82023	0.0000	0.0000	0.0000
82024	4.0000	1.2085	1.1817
82025	4.0000	1.2085	1.1817
82026	3.0000	0.9063	0.8863
82027	3.0000	0.9063	0.8863
82028	4.0000	1.2085	1.1817
82029	3.0000	0.9063	0.8863
82030	3.0000	0.9063	0.8863
82031	2.0000	0.6042	0.5908
82032	4.0000	1.2085	1.1817
82033	6.0000	1.8127	1.7725
82034	4.0000	1.2085	1.1817
82035	3.0000	0.9063	0.8863
82036	4.0000	1.2085	1.1817
82037	3.0000	0.9063	0.8863
82038	2.0000	0.6042	0.5908
82039	3.0000	0.9063	0.8863
82040	3.0000	0.9063	0.8863
82041	3.0000	0.9063	0.8863
82042	3.0000	0.9063	0.8863
82043	3.0000	0.9063	0.8863
82044	4.0000	1.2085	1.1817
82045	3.0000	0.9063	0.8863
82046	4.0000	1.2085	1.1817
82047	2.0000	0.6042	0.5908
82048	0.0000	0.0000	0.0000
82049	6.0000	1.8127	1.7725
82050	2.0000	0.6042	0.5908
82051	3.0000	0.9063	0.8863
82052	3.0000	0.9063	0.8863
82053	3.0000	0.9063	0.8863
82054	3.0000	0.9063	0.8863
82055	4.0000	1.2085	1.1817
82056	3.0000	0.9063	0.8863
82057	3.0000	0.9063	0.8863
82058	2.0000	0.6042	0.5908
82059	3.0000	0.9063	0.8863
82060	6.0000	1.8127	1.7725
82061	2.0000	0.6042	0.5908
82062	4.0000	1.2085	1.1817
82063	4.0000	1.2085	1.1817
82064	2.0000	0.6042	0.5908
82065	4.0000	1.2085	1.1817
82066	3.0000	0.9063	0.8863
82067	3.0000	0.9063	0.8863
82068	3.0000	0.9063	0.8863
82069	6.0000	1.8127	1.7725
82070	3.0000	0.9063	0.8863
82071	4.0000	1.2085	1.1817
82072	2.0000	0.6042	0.5908
82073	3.0000	0.9063	0.8863
82074	4.0000	1.2085	1.1817
82075	0.0000	0.0000	0.0000
82076	3.0000	0.9063	0.8863
82077	3.0000	0.9063	0.8863
82078	3.0000	0.9063	0.8863
82079	3.0000	0.9063	0.8863
82080	4.0000	1.2085	1.1817
82081	2.0000	0.6042	0.5908
82082	4.0000	1.2085	1.1817
82083	3.0000	0.9063	0.8863
82084	3.0000	0.9063	0.8863
82085	4.0000	1.2085	1.1817
82086	4.0000	1.2085	1.1817
82087	3.0000	0.9063	0.8863
82088	2.0000	0.6042	0.5908
82089	3.0000	0.9063	0.8863
82090	4.0000	1.2085	1.1817
82091	3.0000	0.9063	0.8863
82092	3.0000	0.9063	0.8863
82093	6.0000	1.8127	1.7725
82094	6.0000	1.8127	1.7725
82095	3.0000	0.9063	0.8863
82096	6.0000	1.8127	1.7725
82097	3.0000	0.9063	0.8863
82098	3.0000	0.9063	0.8863
82099	3.0000	0.9063	0.8863
82100	4.0000	1.2085	1.1817
82101	3.0000	0.9063	0.8863
82102	3.0000	0.9063	0.8863
82103	3.0000	0.9063	0.8863
82104	4.0000	1.2085	1.1817
82105	3.0000	0.9063	0.8863
82106	2.0000	0.6042	0.5908
82107	3.0000	0.9063	0.8863
82108	3.0000	0.9063	0.8863
82109	2.0000	0.6042	0.5908
82110	0.0000	0.0000	0.0000
82111	3.0000	0.9063	0.8863
82112	4.0000	1.2085	1.1817
82113	0.0000	0.0000	0.0000
82114	3.0000	0.9063	0.8863
82115	4.0000	1.2085	1.1817
82116	3.0000	0.9063	0.8863
82117	4.0000	1.2085	1.1817
82118	2.0000	0.6042	0.5908
82119	4.0000	1.2085	1.1817
82120	4.0000	1.2085	1.1817
82121	3.0000	0.9063	0.8863
82122	4.0000	1.2085	1.1817
82123	2.0000	0.6042	0.5908
82124	4.0000	1.2085	1.1817
82125	4.0000	1.2085	1.1817
82126	4.0000	1.2085	1.1817
82127	3.0000	0.9063	0.8863
82128	3.0000	0.9063	0.8863
82129	4.0000	1.2085	1.1817
82130	4.0000	1.2085	1.1817
82131	0.0000	0.0000	0.0000
82132	3.0000	0.9063	0.8863
82133	4.0000	1.2085	1.1817
82134	3.0000	0.9063	0.8863
82135	4.0000	1.2085	1.1817
82136	4.0000	1.2085	1.1817
82137	4.0000	1.2085	1.1817
82138	3.0000	0.9063	0.8863
82139	2.0000	0.6042	0.5908
82140	4.0000	1.2085	1.1817
82141	2.0000	0.6042	0.5908
82142	3.0000	0.9063	0.8863
82143	2.0000	0.6042	0.5908
82144	3.0000	0.9063	0.8863
82145	3.0000	0.9063	0.8863
82146	4.0000	1.2085	1.1817
82147	4.0000	1.2085	1.1817
82148	3.0000	0.9063	0.8863
82149	3.0000	0.9063	0.8863
82150	3.0000	0.9063	0.8863
82151	4.0000	1.2085	1.1817
82152	2.0000	0.6042	0.5908
82153	3.0000	0.9063	0.8863
82154	4.0000	1.2085	1.1817
82155	3.0000	0.9063	0.8863
82156	6.0000	1.8127	1.7725
82157	4.0000	1.2085	1.1817
82158	3.0000	0.9063	0.8863
82159	4.0000	1.2085	1.1817
82160	6.0000	1.8127	1.7725
82161	3.0000	0.9063	0.8863
82162	3.0000	0.9063	0.8863
82163	3.0000	0.9063	0.8863
82164	3.0000	0.9063	0.8863
82165	3.0000	0.9063	0.8863
82166	2.0000	0.6042	0.5908
82167	4.0000	1.2085	1.1817
82168	3.0000	0.9063	0.8863
82169	4.0000	1.2085	1.1817
82170	3.0000	0.9063	0.8863
82171	3.0000	0.9063	0.8863
82172	4.0000	1.2085	1.1817
82173	3.0000	0.9063	0.8863
82174	6.0000	1.8127	1.7725
82175	4.0000	1.2085	1.1817
82176	2.0000	0.6042	0.5908
82177	3.0000	0.9063	0.8863
82178	6.0000	1.8127	1.7725
82179	3.0000	0.9063	0.8863
82180	4.0000	1.2085	1.1817
82181	3.0000	0.9063	0.8863
82182	3.0000	0.9063	0.8863
82183	0.0000	0.0000	0.0000
82184	3.0000	0.9063	0.8863
82185	4.0000	1.2085	1.1817
82186	4.0000	1.2085	1.1817
82187	3.0000	0.9063	0.8863
82188	3.0000	0.9063	0.8863
82189	3.0000	0.9063	0.8863
82190	3.0000	0.9063	0.8863
82191	3.0000	0.9063	0.8863
82192	4.0000	1.2085	1.1817
82193	3.0000	0.9063	0.8863
82194	3.0000	0.9063	0.8863
82195	2.0000	0.6042	0.5908
82196	6.0000	1.8127	1.7725
82197	3.0000	0.9063	0.8863
82198	3.0000	0.9063	0.8863
82199	3.0000	0.9063	0.8863
82200	3.0000	0.9063	0.8863
82201	3.0000	0.9063	0.8863
82202	3.0000	0.9063	0.8863
82203	6.0000	1.8127	1.7725
82204	2.0000	0.6042	0.5908
82205	3.0000	0.9063	0.8863
82206	3.0000	0.9063	0.8863
82207	4.0000	1.2085	1.1817
82208	4.0000	1.2085	1.1817
82209	3.0000	0.9063	0.8863
82210	4.0000	1.2085	1.1817
82211	3.0000	0.9063	0.8863
82212	0.0000	0.0000	0.0000
82213	0.0000	0.0000	0.0000
82214	4.0000	1.2085	1.1817
82215	3.0000	0.9063	0.8863
82216	2.0000	0.6042	0.5908
82217	3.0000	0.9063	0.8863
82218	4.0000	1.2085	1.1817
82219	4.0000	1.2085	1.1817
82220	4.0000	1.2085	1.1817
82221	4.0000	1.2085	1.1817
82222	2.0000	0.6042	0.5908
82223	3.0000	0.9063	0.8863
82224	2.0000	0.6042	0.5908
82225	3.0000	0.9063	0.8863
82226	3.0000	0.9063	0.8863
82227	4.0000	1.2085	1.1817
82228	6.0000	1.8127	1.7725
82229	4.0000	1.2085	1.1817
82230	4.0000	1.2085	1.1817
82231	3.0000	0.9063	0.8863
82232	2.0000	0.6042	0.5908
82233	3.0000	0.9063	0.8863
82234	0.0000	0.0000	0.0000
82235	3.0000	0.9063	0.8863
82236	3.0000	0.9063	0.8863
82237	3.0000	0.9063	0.8863
82238	3.0000	0.9063	0.8863
82239	3.0000	0.9063	0.8863
82240	4.0000	1.2085	1.1817
82241	3.0000	0.9063	0.8863
82242	2.0000	0.6042	0.5908
82243	3.0000	0.9063	0.8863
82244	3.0000	0.9063	0.8863
82245	4.0000	1.2085	1.1817
82246	3.0000	0.9063	0.8863
82247	0.0000	0.0000	0.0000
82248	4.0000	1.2085	1.1817
82249	6.0000	1.8127	1.7725
82250	6.0000	1.8127	1.7725
82251	3.0000	0.9063	0.8863
82252	2.0000	0.6042	0.5908
82253	0.0000	0.0000	0.0000
82254	2.0000	0.6042	0.5908
82255	2.0000	0.6042	0.5908
82256	4.0000	1.2085	1.1817
82257	4.0000	1.2085	1.1817
82258	2.0000	0.6042	0.5908
82259	3.0000	0.9063	0.8863
82260	3.0000	0.9063	0.8863
82261	3.0000	0.9063	0.8863
82262	4.0000	1.2085	1.1817
82263	4.0000	1.2085	1.1817
82264	3.0000	0.9063	0.8863
82265	3.0000	0.9063	0.8863
82266	4.0000	1.2085	1.1817
82267	2.0000	0.6042	0.5908
82268	2.0000	0.6042	0.5908
82269	3.0000	0.9063	0.8863
82270	2.0000	0.6042	0.5908
82271	3.0000	0.9063	0.8863
82272	3.0000	0.9063	0.8863
82273	4.0000	1.2085	1.1817
82274	3.0000	0.9063	0.8863
82275	2.0000	0.6042	0.5908
82276	4.0000	1.2085	1.1817
82277	4.0000	1.2085	1.1817
82278	6.0000	1.8127	1.7725
82279	4.0000	1.2085	1.1817
82280	6.0000	1.8127	1.7725
82281	3.0000	0.9063	0.8863
82282	3.0000	0.9063	0.8863
82283	2.0000	0.6042	0.5908
82284	2.0000	0.6042	0.5908
82285	4.0000	1.2085	1.1817
82286	2.0000	0.6042	0.5908
82287	3.0000	0.9063	0.8863
82288	3.0000	0.9063	0.8863
82289	3.0000	0.9063	0.8863
82290	3.0000	0.9063	0.8863
82291	3.0000	0.9063	0.8863
82292	3.0000	0.9063	0.8863
82293	3.0000	0.9063	0.8863
82294	0.0000	0.0000	0.0000
82295	3.0000	0.9063	0.8863
82296	4.0000	1.2085	1.1817
82297	3.0000	0.9063	0.8863
82298	3.0000	0.9063	0.8863
82299	4.0000	1.2085	1.1817
82300	2.0000	0.6042	0.5908
82301	2.0000	0.6042	0.5908
82302	3.0000	0.9063	0.8863
82303	3.0000	0.9063	0.8863
82304	3.0000	0.9063	0.8863
82305	3.0000	0.9063	0.8863
82306	2.0000	0.6042	0.5908
82307	3.0000	0.9063	0.8863
82308	4.0000	1.2085	1.1817
82309	6.0000	1.8127	1.7725
82310	4.0000	1.2085	1.1817
82311	3.0000	0.9063	0.8863
82312	3.0000	0.9063	0.8863
82313	3.0000	0.9063	0.8863
82314	2.0000	0.6042	0.5908
82315	6.0000	1.8127	1.7725
82316	3.0000	0.9063	0.8863
82317	3.0000	0.9063	0.8863
82318	0.0000	0.0000	0.0000
82319	4.0000	1.2085	1.1817
82320	4.0000	1.2085	1.1817
82321	3.0000	0.9063	0.8863
82322	3.0000	0.9063	0.8863
82323	2.0000	0.6042	0.5908
82324	3.0000	0.9063	0.8863
82325	3.0000	0.9063	0.8863
82326	4.0000	1.2085	1.1817
82327	2.0000	0.6042	0.5908
82328	4.0000	1.2085	1.1817
82329	4.0000	1.2085	1.1817
82330	4.0000	1.2085	1.1817
82331	3.0000	0.9063	0.8863
82332	2.0000	0.6042	0.5908
82333	2.0000	0.6042	0.5908
82334	0.0000	0.0000	0.0000
